,source,target,maxspeed,name,length,tunnel,osmid,ref,width,bridge,railway,oneway,lanes,geometry,service
75,26239927,290563970,,,41.901,,419336637,,,,rail,False,,"LINESTRING (-9.3289549 38.7916637, -9.3290198 38.7917233, -9.3292679 38.7919509)",yard
76,26239946,290560655,100,,427.57899999999995,,26509448,,,,rail,True,,"LINESTRING (-9.3237547 38.785116, -9.322085 38.7846131, -9.3197594 38.7839253, -9.3191412 38.7837551)",
77,26239946,290563843,100,,709.1219999999998,,"[26509648, 26509647]",,,yes,rail,False,,"LINESTRING (-9.3237547 38.785116, -9.3240843 38.7852249, -9.3244079 38.7853508, -9.3247203 38.7854882, -9.325058 38.7856753, -9.3253528 38.7858727, -9.3255966 38.7860597, -9.325777 38.7862203, -9.3259743 38.7864132, -9.3261475 38.7866378, -9.3263193 38.78687, -9.3265515 38.7872857, -9.3267045 38.7876637, -9.3268711 38.7882874, -9.3270953 38.7892308, -9.3271963 38.7895905, -9.3273146 38.7899001, -9.3274756 38.7902051, -9.32758 38.790373)",
78,26240164,5517017135,90,,239.84400000000002,,"[574843233, 421304780]",,,,rail,False,,"LINESTRING (-9.2990861 38.7682003, -9.2992046 38.7684376, -9.2993235 38.7686757, -9.2994199 38.7688575, -9.2995222 38.7690506, -9.2997977 38.7695373, -9.3000529 38.7699734, -9.3001846 38.770179)",
79,26240164,26240335,90,,4238.597000000002,,"[26467107, 26467108, 26467102, 473681141, 23846262, 23846261, 26467099, 26466686, 26467103]",,,yes,rail,False,,"LINESTRING (-9.2990861 38.7682003, -9.2987421 38.7674702, -9.2985275 38.7669466, -9.2983553 38.766545, -9.298187 38.7661937, -9.2980645 38.7659736, -9.2980022 38.7657798, -9.2978743 38.7654917, -9.2977109 38.7651611, -9.297511 38.7647381, -9.2974229 38.7645226, -9.2971234 38.764075, -9.2969738 38.7638602, -9.2967509 38.763549, -9.2966183 38.7633938, -9.2964245 38.7631887, -9.2960255 38.7628114, -9.2955963 38.7624558, -9.295193 38.7620853, -9.295076 38.7619627, -9.2946783 38.7614677, -9.2943877 38.7610109, -9.2940318 38.7603917, -9.2939249 38.7602053, -9.2937088 38.7598626, -9.2930303 38.7590979, -9.2922477 38.7584398, -9.2913825 38.7577596, -9.2911985 38.757612, -9.2910855 38.7575154, -9.2907772 38.7572233, -9.2905993 38.7570416, -9.2903937 38.7567814, -9.2902032 38.7564853, -9.2899881 38.7560485, -9.2898183 38.7555442, -9.289563 38.7547396, -9.2895216 38.7545553, -9.2894603 38.7543702, -9.2893702 38.7541273, -9.2892472 38.7538715, -9.2891768 38.7537016, -9.2889004 38.7533247, -9.2887831 38.7531851, -9.2884908 38.7528962, -9.2881907 38.7526753, -9.2879637 38.7525341, -9.2876809 38.7523703, -9.2875204 38.7522918, -9.2873671 38.7522288, -9.2870497 38.752114, -9.2865869 38.7519947, -9.2863266 38.7519461, -9.2859327 38.7518996, -9.2854397 38.7518613, -9.2845039 38.7517874, -9.2838563 38.7517259, -9.2834592 38.7516755, -9.2828706 38.7515303, -9.2824458 38.7514198, -9.2821071 38.7513158, -9.2818074 38.7511867, -9.2815318 38.751102, -9.2812582 38.7509823, -9.2809964 38.7508181, -9.2808633 38.7507404, -9.2806376 38.7505884, -9.2802082 38.7502805, -9.2795911 38.7498165, -9.2793434 38.7496291, -9.2789845 38.7493632, -9.2785267 38.7490545, -9.278158 38.74885, -9.277787 38.7486906, -9.2774408 38.7485577, -9.2768654 38.7484135, -9.2763863 38.748353, -9.2756302 38.7483164, -9.2750471 38.7483757, -9.2744621 38.7484927, -9.2719636 38.7489738, -9.2717074 38.7490255, -9.2713919 38.749111, -9.2712029 38.7491539, -9.2704086 38.7493442, -9.2697942 38.7495908, -9.2693817 38.7497727, -9.2690425 38.7499455, -9.2686633 38.7501777, -9.2683074 38.7504585, -9.2678272 38.750883, -9.267669 38.7510588, -9.267553 38.7512309, -9.2673571 38.7515125, -9.2671584 38.751873, -9.2666915 38.753009)",
80,26240164,4210842545,,,57.5,,574843231,,,,rail,False,,"LINESTRING (-9.2990861 38.7682003, -9.2992313 38.7684304, -9.2993799 38.7686639)",crossover
81,26240335,289809581,,,35.902,,26446092,,,,rail,False,,,siding
82,26240335,289806713,90,,582.3789999999999,,"[26446009, 23846261, 26446262, 26446261]",,,yes,rail,False,,"LINESTRING (-9.2666915 38.753009, -9.2664413 38.7536703, -9.2663564 38.7538802, -9.2661668 38.7543216, -9.2660216 38.7546439, -9.2657371 38.7551481, -9.2654971 38.7555299, -9.2651251 38.7560166, -9.2647773 38.7563568, -9.2637647 38.7573263, -9.2635205 38.7575485)",
83,26240377,289809602,,,37.514,,26446094,,,,rail,False,,,siding
84,26240377,289806710,90,,573.456,,"[26446277, 26446012, 26446276, 26445909]",,,yes,rail,False,,"LINESTRING (-9.2663921 38.7529281, -9.2661657 38.7535755, -9.266082 38.7537973, -9.2658877 38.7542094, -9.2657236 38.7545604, -9.2654228 38.7550492, -9.2653291 38.75519, -9.265185 38.7554066, -9.2648341 38.7558576, -9.2645224 38.7562172, -9.2635413 38.7572077, -9.2633282 38.7574384)",
85,26240377,290042337,90,,3672.9680000000008,,"[26467105, 26467106, 574871019, 23846256, 26445909, 26467100, 26467101, 26466687]",,,yes,rail,False,,"LINESTRING (-9.2663921 38.7529281, -9.266596 38.7523641, -9.2668698 38.7517918, -9.2672882 38.7511029, -9.26741 38.7509271, -9.267635 38.7506959, -9.2680845 38.7502964, -9.2685024 38.7499701, -9.2689237 38.7497246, -9.2692447 38.749554, -9.2696606 38.7493885, -9.2703562 38.7492086, -9.2711406 38.7490259, -9.2713297 38.7489791, -9.272075 38.7487942, -9.2722269 38.7487646, -9.274571 38.7483085, -9.2752365 38.7482105, -9.2757859 38.748172, -9.2761441 38.748187, -9.276486 38.7482134, -9.2768616 38.7482612, -9.2773058 38.7483783, -9.277653 38.7484844, -9.278046 38.748632, -9.2784203 38.7488162, -9.2792312 38.7493968, -9.2803235 38.7501669, -9.2805666 38.7503819, -9.2810198 38.7506364, -9.2816479 38.7509808, -9.2819434 38.7510969, -9.2822255 38.7511825, -9.2823574 38.751225, -9.2824967 38.7512698, -9.2829326 38.7513586, -9.2835189 38.7514619, -9.2838975 38.7515167, -9.2845518 38.7515726, -9.2854628 38.7516531, -9.2860216 38.7517154, -9.2863489 38.7517842, -9.2865892 38.751838, -9.2868669 38.7519114, -9.2871774 38.7520139, -9.2874293 38.7521154, -9.2876995 38.7522606, -9.287941 38.7523957, -9.2882355 38.7525871, -9.2885149 38.7527959, -9.2887416 38.7530026, -9.2888998 38.7531586, -9.2890753 38.7533585, -9.289165 38.7534688, -9.2893323 38.7537262, -9.2894224 38.7538804, -9.2894944 38.75403, -9.2896038 38.754272, -9.2896718 38.7544705, -9.2901174 38.7559674, -9.2902237 38.7562041, -9.2902995 38.756357, -9.2903378 38.7564344, -9.2904887 38.7566628, -9.2906125 38.7568206, -9.2907451 38.7569895, -9.2908873 38.7571304, -9.2910699 38.7572893, -9.2922946 38.7582623, -9.2928126 38.7586448, -9.2932354 38.7590311, -9.2936264 38.7594939, -9.2938068 38.7597528, -9.2945234 38.7609411, -9.2947659 38.7613277, -9.2952256 38.7618922, -9.295334 38.7620141, -9.2957291 38.7623795, -9.2961448 38.7627392, -9.2965531 38.7631208)",
86,26241882,26241899,,,72.81,,26239239,,,,rail,False,,,siding
87,26241882,287335345,90,,52.337,,26239243,,,,rail,False,,,
88,26241882,287335353,90,,320.04499999999996,,26239243,,,,rail,False,,"LINESTRING (-9.2371404 38.7604786, -9.2367896 38.7602837, -9.2348604 38.7592115, -9.2346994 38.7591344, -9.2346273 38.7590981, -9.2341092 38.7588375)",
89,26241899,26241905,90,,657.0020000000001,,26426223,,,,rail,False,,"LINESTRING (-9.2377729 38.7609093, -9.2367333 38.7603478, -9.2346314 38.7592123, -9.2345616 38.7591746, -9.2333728 38.7585331, -9.2324192 38.7580633, -9.2314225 38.7577061)",
90,26241899,289806713,90,,2506.4610000000002,,"[139309220, 139309196, 139309201, 26426225, 164086103, 26446009, 164086108]",,,yes,rail,False,,"LINESTRING (-9.2377729 38.7609093, -9.2388457 38.7614153, -9.2392611 38.7615597, -9.2396646 38.7616782, -9.2400209 38.7617649, -9.2405747 38.7618633, -9.241243 38.7619329, -9.2421966 38.7619627, -9.2459022 38.7618154, -9.2475239 38.7617913, -9.2479971 38.7617555, -9.2485099 38.7616699, -9.2488682 38.761566, -9.2494707 38.7613436, -9.249783 38.7611897, -9.2500529 38.7610216, -9.2504214 38.7607321, -9.251011 38.7600756, -9.2514238 38.7595774, -9.2518236 38.7592056, -9.2522763 38.7589214, -9.2528181 38.7586639, -9.2534902 38.7584595, -9.2538293 38.7583815, -9.2541614 38.7583387, -9.2544753 38.7583252, -9.2548046 38.7583501, -9.2553194 38.7584177, -9.2558153 38.7585623, -9.2566703 38.758838, -9.2577096 38.759173, -9.2580766 38.7592728, -9.2585422 38.7593627, -9.2589932 38.7594259, -9.2594157 38.7594517, -9.259974 38.7594455, -9.2603764 38.75939, -9.2608811 38.7593086, -9.2613299 38.7591919, -9.2617375 38.7590499, -9.2619744 38.7589179, -9.2624197 38.7586356, -9.2627051 38.758332, -9.2631426 38.7579218, -9.2635205 38.7575485)",
91,26241905,287335430,,,85.92,,26239247,,,,rail,False,,,siding
92,26241905,287343085,90,,2987.4640000000004,,"[95750112, 164086112, 95750118, 26239690, 26239244, 26239245, 26426223, 164086111]",,,yes,rail,False,,"LINESTRING (-9.2314225 38.7577061, -9.2306048 38.7573786, -9.2300494 38.7571366, -9.2296762 38.7569235, -9.2293868 38.7567224, -9.2291313 38.756506, -9.228988 38.7563686, -9.2284057 38.7557402, -9.2279056 38.7549203, -9.2274028 38.753792, -9.2269699 38.7529736, -9.226399 38.7523488, -9.2256779 38.7518692, -9.2251776 38.7516319, -9.2245018 38.7514238, -9.2239342 38.7512834, -9.223884 38.751271, -9.2215338 38.750677, -9.2214834 38.7506618, -9.2212056 38.7505784, -9.2206728 38.7503934, -9.2201535 38.750181, -9.2197519 38.7499904, -9.2191939 38.7496938, -9.2186242 38.7493689, -9.215823 38.7478581, -9.2152221 38.7476285, -9.2142876 38.7473651, -9.2120051 38.746733, -9.2110016 38.7464311, -9.2085938 38.7457844, -9.2056083 38.7449676, -9.204552 38.7447754, -9.2033223 38.7446815, -9.2030406 38.7446632)",
93,26241909,287335357,,,50.803,,26239242,,,,rail,False,,,siding
94,26241909,287335430,90,,25.493,,26239243,,,,rail,False,,,
95,26241909,287335353,90,,154.036,,26239243,,,,rail,False,,"LINESTRING (-9.2325999 38.7581073, -9.2335441 38.7585781, -9.2341092 38.7588375)",
96,26242198,291120559,60,,77.622,,26557297,,,,rail,False,,"LINESTRING (-9.1692037 38.73597, -9.1691669 38.7358469, -9.1690722 38.7355534, -9.1689995 38.7353725, -9.1689652 38.7352977)",
97,26242198,287343085,"['60', '90']",,3309.862,yes,"[39218085, 26239690, 4321581, 26557297, 95598994, 26240284, 95598997, 39218076]",,,yes,rail,False,,"LINESTRING (-9.1692037 38.73597, -9.1692737 38.7362515, -9.1693521 38.7366158, -9.1693809 38.7367316, -9.1694135 38.736845, -9.1694746 38.7370152, -9.1695557 38.7372036, -9.1697069 38.7374531, -9.1699514 38.7377625, -9.1700614 38.7378801, -9.1701861 38.7379931, -9.1703707 38.7381437, -9.1708409 38.7384331, -9.1711635 38.7385898, -9.1713235 38.7386523, -9.1715187 38.738722, -9.1717148 38.7387892, -9.1721759 38.7389365, -9.1726417 38.7390946, -9.1729054 38.7392043, -9.1731455 38.739312, -9.1735053 38.7394899, -9.1747367 38.7401205, -9.176375 38.7410485, -9.1778144 38.741866, -9.1788634 38.742378, -9.1803198 38.743005, -9.1829734 38.7441077, -9.1834816 38.7443001, -9.1838853 38.7444107, -9.1841311 38.744478, -9.1843681 38.7445429, -9.1850504 38.7446885, -9.1858619 38.7447837, -9.1868683 38.74483, -9.1877874 38.7448103, -9.1885704 38.7447335, -9.1931048 38.7442174, -9.1940332 38.7441559, -9.1956303 38.7442089, -9.1959756 38.7442277, -9.1978867 38.7443441, -9.1982802 38.7443682, -9.1984168 38.7443766, -9.2007294 38.7445182, -9.2008426 38.7445252, -9.2016508 38.7445751, -9.2030406 38.7446632)",
98,26242198,291124431,,,95.94,,26557963,,,,rail,False,,"LINESTRING (-9.1692037 38.73597, -9.1692635 38.7363848, -9.1693054 38.736829)",yard
99,149705310,1168996193,,Linha de Cascais,58.182,,101277065,,,,rail,False,,,siding
100,149705310,1168997319,90,Linha de Cascais,2737.8689999999997,,"[516169102, 19644944, 15143569, 29730583, 15143576]",,,yes,rail,False,,"LINESTRING (-9.3695159 38.6950181, -9.3690659 38.6949304, -9.3687388 38.6948534, -9.3684253 38.6947585, -9.3681348 38.6946494, -9.3678851 38.6945456, -9.3675937 38.6943814, -9.3673021 38.6942053, -9.3669955 38.694007, -9.3666912 38.6937576, -9.3660688 38.6932046, -9.3651291 38.6923996, -9.3647196 38.6920536, -9.3641739 38.6915857, -9.3638485 38.6913498, -9.363581 38.6911886, -9.3632421 38.6910117, -9.3628793 38.6908585, -9.3624854 38.690732, -9.3620742 38.6906273, -9.3616447 38.6905574, -9.361167 38.6905227, -9.3606698 38.6905106, -9.3601189 38.690515, -9.3596584 38.6905212, -9.359107 38.6905025, -9.3586916 38.690463, -9.35836 38.6904079, -9.3579746 38.6903094, -9.3574325 38.6901396, -9.3567522 38.6898943, -9.355717 38.6895085, -9.355482 38.6894288, -9.3549992 38.6892425, -9.354775 38.689171, -9.3529797 38.6884935, -9.3521259 38.6881904, -9.3519381 38.688115, -9.3515247 38.6879608, -9.3511023 38.687816, -9.3507796 38.687728, -9.3504324 38.687643, -9.3499643 38.6875543, -9.3495019 38.6874949, -9.3490627 38.6874622, -9.3486566 38.6874506, -9.3482202 38.6874595, -9.3468511 38.6875068, -9.3452376 38.6875639, -9.3434196 38.6876318, -9.3408736 38.6877232)",
101,149705310,1168996603,90,Linha de Cascais,386.50800000000004,,15143576,,,,rail,False,,"LINESTRING (-9.3695159 38.6950181, -9.3701627 38.69514, -9.3704734 38.6951985, -9.3708003 38.6952655, -9.3713739 38.6953829, -9.3718448 38.6954852, -9.3722688 38.6955655, -9.3727555 38.6956577, -9.3733157 38.6957747, -9.3738322 38.6958734)",
102,206273435,1167137758,,Linha de Cascais,55.524,,628700438,,,,rail,False,,,siding
103,206273435,1167138571,90,Linha de Cascais,73.075,,628700543,,,,rail,False,,,
104,206273435,1167139205,90,Linha de Cascais,298.81,,19796749,,,,rail,False,,"LINESTRING (-9.3169583 38.6881448, -9.3175638 38.6883073, -9.3176567 38.6883304, -9.3180504 38.6884196, -9.3182406 38.6884526, -9.3185241 38.6885031, -9.3188111 38.6885358, -9.3192818 38.6885659, -9.3195821 38.6885736, -9.3196329 38.6885731, -9.3196955 38.6885725, -9.320327 38.6885364)",
105,207719316,293274081,80,,879.7699999999998,,19854894,,,,rail,False,,"LINESTRING (-9.1711257 38.7280587, -9.1712542 38.7277959, -9.171418 38.7275028, -9.1715533 38.7272202, -9.1716264 38.7270275, -9.1716863 38.7268402, -9.1717408 38.7266455, -9.1719927 38.7257581, -9.1720861 38.7254282, -9.1721821 38.725091, -9.1724428 38.7242551, -9.1726288 38.7238347, -9.173094 38.722954, -9.173322 38.722413, -9.1734121 38.7221346, -9.1734836 38.7218516, -9.1735398 38.7215655, -9.1735994 38.7211667, -9.1736373 38.7207655, -9.1736317 38.7204376)",
106,207719316,291108244,"['80', '60', '110']",,819.266,,"[19854896, 26557987, 913160413, 759131047]",,,yes,rail,False,,"LINESTRING (-9.1711257 38.7280587, -9.1711066 38.7281107, -9.1708947 38.7286006, -9.1707432 38.7288731, -9.1705624 38.7291554, -9.170373 38.7294133, -9.1701615 38.7296831, -9.1698566 38.7300757, -9.1696858 38.7303082, -9.169379 38.7307458, -9.1691925 38.7310264, -9.1689203 38.7314381, -9.1686204 38.7319998, -9.1685369 38.7321999, -9.1684402 38.7324193, -9.168379 38.7326281, -9.1683431 38.7327798, -9.1683246 38.7329045, -9.1683124 38.7330126, -9.1683045 38.7333317, -9.1683261 38.7335428, -9.1683497 38.7336942, -9.1684421 38.7339659, -9.1685341 38.7342017, -9.1686506 38.7344734, -9.1688914 38.734843)",
107,239729780,1106402629,,Linha de Cascais,32.082,,419276853,,,,rail,False,,,siding
108,239729780,1106403252,,Linha de Cascais,31.063,,574247332,,,,rail,False,,,
109,239729780,4193270400,90,Linha de Cascais,104.013,,822995030,,,,rail,False,,"LINESTRING (-9.1496597 38.7062812, -9.1498538 38.7062912, -9.1501534 38.7062986, -9.1508577 38.7063088)",
110,242798653,242813934,,Linha Lisboa-Cascais,59.991,,419102928,,,,rail,False,,,siding
111,242798653,1168996629,90,Linha de Cascais,2085.796,yes,"[30008024, 28206046, 28206047]",,,,rail,False,,"LINESTRING (-9.3964289 38.7030956, -9.3958558 38.7030478, -9.3954062 38.7030151, -9.3950164 38.7030196, -9.3946786 38.7030377, -9.3942022 38.7030806, -9.3933455 38.7031961, -9.3927267 38.7032714, -9.3923787 38.7032943, -9.3920076 38.7032997, -9.3916423 38.7032769, -9.3913007 38.703236, -9.390854 38.7031472, -9.3903917 38.7030164, -9.3899682 38.7028574, -9.3887657 38.7023888, -9.3877207 38.7019721, -9.3869601 38.7016674, -9.3865567 38.7015032, -9.386487 38.7014748, -9.3864215 38.7014487, -9.3864049 38.7014421, -9.386255 38.7013824, -9.3852464 38.7009807, -9.3849793 38.7008853, -9.3845649 38.7007064, -9.3842262 38.7005272, -9.3841855 38.700506, -9.3838228 38.7002649, -9.3835216 38.6999912, -9.3832695 38.699732, -9.3826705 38.6989906, -9.3822647 38.6985032, -9.3822065 38.69844, -9.3819879 38.6982026, -9.3817343 38.6979814, -9.3814336 38.6977601, -9.3810662 38.6975294, -9.3807286 38.6973722, -9.3803524 38.6972213, -9.3797996 38.6970604, -9.377189 38.6965283, -9.3758309 38.6962712, -9.3753833 38.6961896)",
112,242798653,5512793130,90,Linha de Cascais,1656.6800000000003,,"[98553507, 28206047]",,,,rail,False,,"LINESTRING (-9.3964289 38.7030956, -9.3967781 38.7031168, -9.3971139 38.7031382, -9.3975091 38.7031682, -9.3995383 38.7033235, -9.4000644 38.7033638, -9.4012472 38.7034408, -9.4015519 38.7034599, -9.4019712 38.7034944, -9.402239 38.7035457, -9.402446 38.7035826, -9.4033976 38.7037475, -9.4039105 38.7038247, -9.4043353 38.7038747, -9.4047116 38.7038938, -9.4050947 38.7038858, -9.405456 38.7038473, -9.4057197 38.7038061, -9.4060504 38.7037323, -9.4062305 38.7036807, -9.4063592 38.7036396, -9.406408 38.7036228, -9.4065239 38.7035845, -9.4068505 38.7034453, -9.4070704 38.7033438, -9.4072467 38.7032245, -9.4077412 38.7029316, -9.4081129 38.7027394, -9.4084225 38.7026074, -9.4087227 38.7024989, -9.40908 38.7023893, -9.4101009 38.7020958, -9.4104847 38.7019972, -9.4108581 38.7019162, -9.4115273 38.7018156, -9.4129692 38.7016265, -9.4143309 38.7014502, -9.4147858 38.7013796)",
113,242813934,5512793129,90,Linha de Cascais,1558.379,,101276913,,,,rail,False,,"LINESTRING (-9.3971201 38.7031062, -9.3975127 38.7031355, -9.3995444 38.7032869, -9.4000765 38.7033293, -9.4019786 38.7034751, -9.402491 38.7035606, -9.4034061 38.7037133, -9.403918 38.7037919, -9.4043437 38.7038398, -9.4047161 38.7038595, -9.4048064 38.7038579, -9.4050911 38.7038463, -9.4054543 38.7038183, -9.4057087 38.7037747, -9.4060388 38.7037016, -9.4062139 38.7036478, -9.4063412 38.7036078, -9.4063896 38.703593, -9.4065062 38.7035513, -9.4068282 38.7034126, -9.4072283 38.7031923, -9.40772 38.702904, -9.4080958 38.702704, -9.4084057 38.7025738, -9.4087024 38.7024676, -9.4090689 38.702353, -9.4100946 38.7020616, -9.4104814 38.7019592, -9.4108526 38.7018814, -9.4115229 38.7017811, -9.4129605 38.7015943, -9.4133312 38.7015447, -9.4143265 38.7014115, -9.4143578 38.7014069)",
114,242813934,1168997887,90,Linha de Cascais,2088.247,yes,"[101277108, 101277091, 101277124]",,,,rail,False,,"LINESTRING (-9.3971201 38.7031062, -9.3962261 38.7030299, -9.3958265 38.7029985, -9.3952874 38.7029797, -9.3949333 38.7029859, -9.3946713 38.7029993, -9.3941957 38.703055, -9.3935359 38.7031387, -9.392742 38.7032371, -9.392396 38.7032643, -9.3921009 38.7032706, -9.3918542 38.7032643, -9.3915779 38.7032455, -9.3913097 38.703212, -9.3911534 38.7031832, -9.3909798 38.7031513, -9.390682 38.703078, -9.3903441 38.702965, -9.3899069 38.7028017, -9.3893409 38.7025799, -9.388783 38.7023622, -9.3878389 38.701977, -9.3865707 38.7014754, -9.3865052 38.7014495, -9.3864376 38.7014237, -9.3864193 38.7014167, -9.3862651 38.701368, -9.385258 38.7009614, -9.3847302 38.7007483, -9.3845183 38.7006457, -9.3842526 38.7005007, -9.3841884 38.7004657, -9.3839577 38.7003129, -9.3837056 38.700114, -9.3834293 38.6998419, -9.3831638 38.6995405, -9.3826756 38.6989355, -9.3822921 38.6984708, -9.3820856 38.6982468, -9.3819482 38.6981231, -9.3818415 38.698027, -9.3815572 38.6978051, -9.3812916 38.6976209, -9.3809537 38.6974325, -9.380546 38.6972587, -9.380098 38.697108, -9.3796742 38.6970013, -9.3792397 38.696907, -9.3787301 38.6968087, -9.3780837 38.6966726, -9.3772254 38.696503, -9.3760399 38.6962623)",
115,247051108,291135950,90,,9.104,yes,22933574,,,,rail,False,,,
116,247051108,1932413782,,,227.236,yes,"[117844747, 22933588]",,,,rail,False,,"LINESTRING (-9.1435552 38.7154535, -9.1433634 38.7153659, -9.1430835 38.7152817, -9.1428724 38.7151987, -9.1425267 38.7150499, -9.1422372 38.7149271, -9.1417938 38.7146341, -9.1413703 38.7143541)",
117,247051108,247051511,,,227.61800000000002,yes,"[117844745, 22933598]",,,,rail,False,,"LINESTRING (-9.1435552 38.7154535, -9.1431083 38.71523, -9.1425737 38.7149855, -9.1423149 38.7148231, -9.1418983 38.7145353, -9.1414607 38.714233)",
